subject	predicate	object
http://www.wikidata.org/entity/Q76430006	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q3772496
http://www.wikidata.org/entity/Q28973077	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q4897819
http://www.wikidata.org/entity/Q28973077	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q830077
http://www.wikidata.org/entity/Q131929187	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q1724915
http://www.wikidata.org/entity/Q79529	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q10683158
http://www.wikidata.org/entity/Q79529	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q43460564
http://www.wikidata.org/entity/Q132907471	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q104086571
http://www.wikidata.org/entity/Q132907471	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q35120
http://www.wikidata.org/entity/Q22675015	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q19478619
http://www.wikidata.org/entity/Q22675015	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q24017414
http://www.wikidata.org/entity/Q22675015	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q21146257
http://www.wikidata.org/entity/Q28846113	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q22675015
http://www.wikidata.org/entity/Q28846113	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q177013
http://www.wikidata.org/entity/Q63243922	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q488383
http://www.wikidata.org/entity/Q28877390	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q2923525
http://www.wikidata.org/entity/Q28877390	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q28693603
http://www.wikidata.org/entity/Q28693603	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q1621273
http://www.wikidata.org/entity/Q24017414	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q24017465
http://www.wikidata.org/entity/Q24017414	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q19478619
http://www.wikidata.org/entity/Q24017414	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q23959932
http://www.wikidata.org/entity/Q16887380	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q28813620
http://www.wikidata.org/entity/Q16887380	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q99527517
http://www.wikidata.org/entity/Q16887380	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q35120
http://www.wikidata.org/entity/Q16887380	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q36808958
http://www.wikidata.org/entity/Q16887380	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q36809769
http://www.wikidata.org/entity/Q111360549	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q19478619
http://www.wikidata.org/entity/Q111360549	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q21146257
http://www.wikidata.org/entity/Q111360549	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q96251598
http://www.wikidata.org/entity/Q111360549	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q98119401
http://www.wikidata.org/entity/Q53617407	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q124711104
http://www.wikidata.org/entity/Q53617407	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q53617489
http://www.wikidata.org/entity/Q2085518	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q111972893
http://www.wikidata.org/entity/Q2085518	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q1292119
http://www.wikidata.org/entity/Q2085518	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q6671777
http://www.wikidata.org/entity/Q133449656	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q19478619
http://www.wikidata.org/entity/Q133449656	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q21146257
http://www.wikidata.org/entity/Q104637420	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q19798642
http://www.wikidata.org/entity/Q104637420	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q21281405
http://www.wikidata.org/entity/Q180160	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q190087
http://www.wikidata.org/entity/Q180160	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q42848
http://www.wikidata.org/entity/Q180160	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q16686448
http://www.wikidata.org/entity/Q180160	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q59157859
http://www.wikidata.org/entity/Q7958	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q1047113
http://www.wikidata.org/entity/Q7958	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q2267705
http://www.wikidata.org/entity/Q7958	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q11862829
http://www.wikidata.org/entity/Q7958	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q151885
http://www.wikidata.org/entity/Q7958	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q628523
http://www.wikidata.org/entity/Q7958	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q474328
http://www.wikidata.org/entity/Q853614	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q100792256
http://www.wikidata.org/entity/Q16944486	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q1200750
http://www.wikidata.org/entity/Q16944486	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q7562091
http://www.wikidata.org/entity/Q6647660	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q151885
http://www.wikidata.org/entity/Q6647660	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q13196193
http://www.wikidata.org/entity/Q1292119	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q151885
http://www.wikidata.org/entity/Q1292119	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q3533467
http://www.wikidata.org/entity/Q1292119	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q1207505
http://www.wikidata.org/entity/Q1292119	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q32880
http://www.wikidata.org/entity/Q1292119	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q1792644
http://www.wikidata.org/entity/Q560311	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q11177771
http://www.wikidata.org/entity/Q560311	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q60791180
http://www.wikidata.org/entity/Q6499736	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q1047113
http://www.wikidata.org/entity/Q6499736	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q2267705
http://www.wikidata.org/entity/Q6499736	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q11862829
http://www.wikidata.org/entity/Q6499736	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q16887380
http://www.wikidata.org/entity/Q6499736	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q8171
http://www.wikidata.org/entity/Q2145290	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q1272626
http://www.wikidata.org/entity/Q42848	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q11028
http://www.wikidata.org/entity/Q108163	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q33104279
http://www.wikidata.org/entity/Q108163	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q131841
http://www.wikidata.org/entity/Q108163	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q246672
http://www.wikidata.org/entity/Q115786086	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q11953984
http://www.wikidata.org/entity/Q115786086	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q115820013
http://www.wikidata.org/entity/Q7397	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q63981612
http://www.wikidata.org/entity/Q7397	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q123588392
http://www.wikidata.org/entity/Q7397	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q2424752
http://www.wikidata.org/entity/Q7397	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q12774177
http://www.wikidata.org/entity/Q7397	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q17537576
http://www.wikidata.org/entity/Q7397	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q47461344
http://www.wikidata.org/entity/Q7397	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q40056
http://www.wikidata.org/entity/Q7397	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q494756
http://www.wikidata.org/entity/Q3427877	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q110854677
http://www.wikidata.org/entity/Q5358404	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q386724
http://www.wikidata.org/entity/Q5358404	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q1209283
http://www.wikidata.org/entity/Q5358404	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q1260632
http://www.wikidata.org/entity/Q60461402	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q694975
http://www.wikidata.org/entity/Q3331189	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q11723795
http://www.wikidata.org/entity/Q3331189	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q24017414
http://www.wikidata.org/entity/Q3331189	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q732577
http://www.wikidata.org/entity/Q3331189	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q16889133
http://www.wikidata.org/entity/Q83378666	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q1260632
http://www.wikidata.org/entity/Q83378666	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q83378676
http://www.wikidata.org/entity/Q111972893	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q19478619
http://www.wikidata.org/entity/Q111972893	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q21146257
http://www.wikidata.org/entity/Q3622126	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q96116695
http://www.wikidata.org/entity/Q3622126	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q58778
http://www.wikidata.org/entity/Q3622126	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q151885
http://www.wikidata.org/entity/Q3622126	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q7048977
http://www.wikidata.org/entity/Q3622126	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q16686448
http://www.wikidata.org/entity/Q6671777	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q99527517
http://www.wikidata.org/entity/Q6671777	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q61964189
http://www.wikidata.org/entity/Q82042	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q980357
http://www.wikidata.org/entity/Q82042	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q19478619
http://www.wikidata.org/entity/Q82042	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q2374489
http://www.wikidata.org/entity/Q82042	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q16889133
http://www.wikidata.org/entity/Q82799	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q503992
http://www.wikidata.org/entity/Q82799	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q651943
http://www.wikidata.org/entity/Q82799	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q853614
http://www.wikidata.org/entity/Q82799	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q115372263
http://www.wikidata.org/entity/Q82799	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q8171
http://www.wikidata.org/entity/Q29888377	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q3257782
http://www.wikidata.org/entity/Q16136913	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q814383
http://www.wikidata.org/entity/Q16136913	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q100320664
http://www.wikidata.org/entity/Q16136913	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q651943
http://www.wikidata.org/entity/Q16136913	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q6579894
http://www.wikidata.org/entity/Q20920559	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q1799072
http://www.wikidata.org/entity/Q20920559	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q110240153
http://www.wikidata.org/entity/Q1047113	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q110402867
http://www.wikidata.org/entity/Q1047113	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q26256810
http://www.wikidata.org/entity/Q1047113	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q105948247
http://www.wikidata.org/entity/Q1047113	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q110403031
http://www.wikidata.org/entity/Q2267705	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q1047113
http://www.wikidata.org/entity/Q2267705	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q13442814
http://www.wikidata.org/entity/Q181175	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q71758646
http://www.wikidata.org/entity/Q181175	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q107715
http://www.wikidata.org/entity/Q39875001	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q1207505
http://www.wikidata.org/entity/Q71550118	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q71758646
http://www.wikidata.org/entity/Q71550118	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q309314
http://www.wikidata.org/entity/Q96253971	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q19478619
http://www.wikidata.org/entity/Q96253971	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q21146257
http://www.wikidata.org/entity/Q66747126	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q19478619
http://www.wikidata.org/entity/Q66747126	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q999234
http://www.wikidata.org/entity/Q66747126	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q12812139
http://www.wikidata.org/entity/Q486902	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q12379553
http://www.wikidata.org/entity/Q486902	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q193946
http://www.wikidata.org/entity/Q486902	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q246672
http://www.wikidata.org/entity/Q486902	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q1979154
http://www.wikidata.org/entity/Q486902	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q2623243
http://www.wikidata.org/entity/Q486902	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q15621286
http://www.wikidata.org/entity/Q11348	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q24034552
http://www.wikidata.org/entity/Q11348	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q130901
http://www.wikidata.org/entity/Q11348	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q370502
http://www.wikidata.org/entity/Q11348	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q1027788
http://www.wikidata.org/entity/Q11348	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q1315869
http://www.wikidata.org/entity/Q11348	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q59715267
http://www.wikidata.org/entity/Q11953984	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q2198779
http://www.wikidata.org/entity/Q115820013	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q11953984
http://www.wikidata.org/entity/Q202064	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q11953984
http://www.wikidata.org/entity/Q8183	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q5371079
http://www.wikidata.org/entity/Q8183	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q4393922
http://www.wikidata.org/entity/Q11461	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q626707
http://www.wikidata.org/entity/Q11461	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q3882459
http://www.wikidata.org/entity/Q36244	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q202064
http://www.wikidata.org/entity/Q38035	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q202064
http://www.wikidata.org/entity/Q38035	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q179448
http://www.wikidata.org/entity/Q72383392	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q11664377
http://www.wikidata.org/entity/Q72383392	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q1756731
http://www.wikidata.org/entity/Q72383392	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q10884035
http://www.wikidata.org/entity/Q72385898	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q11953984
http://www.wikidata.org/entity/Q72385898	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q1755970
http://www.wikidata.org/entity/Q72385898	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q1974647
http://www.wikidata.org/entity/Q115808306	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q11953984
http://www.wikidata.org/entity/Q102047	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q62155
http://www.wikidata.org/entity/Q111029	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q43249
http://www.wikidata.org/entity/Q134830	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q62155
http://www.wikidata.org/entity/Q134830	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q23585486
http://www.wikidata.org/entity/Q718147	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q109613493
http://www.wikidata.org/entity/Q718147	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q617945
http://www.wikidata.org/entity/Q718147	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q133631780
http://www.wikidata.org/entity/Q718147	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q133894689
http://www.wikidata.org/entity/Q1457900	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q617945
http://www.wikidata.org/entity/Q1457900	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q29654788
http://www.wikidata.org/entity/Q875399	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q625948
http://www.wikidata.org/entity/Q875399	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q37105
http://www.wikidata.org/entity/Q875399	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q320357
http://www.wikidata.org/entity/Q12769393	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q20203388
http://www.wikidata.org/entity/Q5371079	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q11953984
http://www.wikidata.org/entity/Q930933	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q96251598
http://www.wikidata.org/entity/Q930933	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q96253971
http://www.wikidata.org/entity/Q930933	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q937228
http://www.wikidata.org/entity/Q117747915	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q4897819
http://www.wikidata.org/entity/Q123241435	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q124711104
http://www.wikidata.org/entity/Q123241435	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q123240632
http://www.wikidata.org/entity/Q23959932	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q23958852
http://www.wikidata.org/entity/Q23959932	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q16889133
http://www.wikidata.org/entity/Q12132640	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q1391494
http://www.wikidata.org/entity/Q12132640	http://www.wikidata.org/prop/direct/P527	http://www.wikidata.org/entity/Q999234
http://www.wikidata.org/entity/Q3772496	http://www.wikidata.org/prop/direct/P31	http://www.wikidata.org/entity/Q63254493
http://www.wikidata.org/entity/Q830077	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q53617489
http://www.wikidata.org/entity/Q1724915	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q1914636
